13171848,71711853,Shared room,Edgeware,6,4.0,4,1.0,28.0,1.0
12904659,62087440,Shared room,Riccarton West,6,5.0,1,1.0,18.0,1.0
8595772,45236495,Shared room,Woolston West,84,4.5,2,1.0,12.0,1.0
10005853,51397354,Shared room,Cathedral Square,5,4.0,1,1.0,23.0,1.0
7715869,24205506,Entire home/apt,Riccarton,7,4.5,12,5.0,172.0,2.0
4567427,938000,Entire home/apt,St Martins,5,5.0,9,4.0,371.0,3.0
1393488,7518356,Private room,Ilam,91,4.5,2,1.0,26.0,1.0
9979994,51283514,Private room,Cashmere West,10,5.0,3,1.0,44.0,1.0
10053130,30474746,Private room,Shirley East,3,5.0,2,1.0,48.0,1.0
10971212,50142719,Private room,Woolston West,5,4.5,2,1.0,37.0,3.0
9978195,51273054,Private room,Linwood North,11,5.0,2,1.0,34.0,3.0
8228609,42804803,Private room,St Albans East,35,5.0,2,1.0,54.0,1.0
10409823,52969222,Private room,St Albans West,3,4.5,1,1.0,75.0,1.0
9355049,48550774,Entire home/apt,Burnside,6,4.5,14,5.0,420.0,1.0
11951263,63825524,Private room,Avonhead,33,5.0,3,1.0,37.0,1.0
11641615,10692752,Private room,Wharenui,10,5.0,2,1.0,46.0,1.0
12613591,67545571,Entire home/apt,Aorangi,19,5.0,2,1.0,64.0,1.0
13291042,62571162,Private room,Avon Loop,5,5.0,2,1.0,30.0,1.0
6019032,16158635,Private room,Broomfield,3,4.0,4,1.0,60.0,1.0
12874811,41779723,Entire home/apt,Holmwood,24,5.0,2,1.0,68.0,1.0
11462961,60288473,Private room,Avon Loop,10,4.5,4,1.0,45.0,1.0
11364537,59547954,Private room,Redwood South,38,4.5,2,1.0,34.0,1.0
7683072,40351138,Entire home/apt,Ilam,3,4.0,4,2.0,75.0,1.0
11149925,57972702,Private room,Linwood,21,5.0,2,1.0,41.0,1.0
13688237,79742772,Private room,Wharenui,4,5.0,3,1.0,30.0,1.0
9029442,47133614,Entire home/apt,Cashmere West,5,4.5,5,3.0,210.0,2.0
11500416,60575071,Private room,Phillipstown,16,4.0,3,1.0,34.0,1.0
4265206,22074774,Entire home/apt,Sumner,33,5.0,2,1.0,90.0,3.0
3898102,15741825,Entire home/apt,Hagley Park,80,5.0,2,1.0,139.0,2.0
2407866,12241295,Entire home/apt,Lyttelton,7,5.0,5,4.0,150.0,3.0
13851559,61039279,Entire home/apt,Governors Bay,6,5.0,4,2.0,85.0,1.0
3156918,1166862,Entire home/apt,Halswell South,5,5.0,12,5.0,308.0,1.0
9847099,13103700,Entire home/apt,Diamond Harbour,3,5.0,5,2.0,78.0,3.0
3792674,9980599,Entire home/apt,Lyttelton,5,5.0,6,3.0,259.0,3.0
7550270,39570600,Entire home/apt,Lyttelton,5,5.0,8,4.0,436.0,1.0
4277452,22074774,Entire home/apt,Sumner,28,5.0,4,2.0,119.0,3.0
1722178,9078609,Entire home/apt,Mt Pleasant,14,4.5,2,1.0,67.0,1.0
9733592,704306,Entire home/apt,Sumner,4,4.5,2,1.0,72.0,3.0
5269662,15744972,Entire home/apt,Riccarton,21,4.5,8,3.0,135.0,3.0
2192532,5333234,Entire home/apt,Heathcote Valley,13,4.5,7,3.0,182.0,2.0
2472643,8014835,Entire home/apt,Mt Pleasant,53,4.5,6,3.0,300.0,1.0
8372482,44128252,Entire home/apt,Moncks Bay,12,5.0,4,2.0,255.0,5.0
2614670,938000,Entire home/apt,St Martins,7,5.0,5,2.0,224.0,3.0
7054434,36999356,Entire home/apt,Ferrymead,8,4.5,6,2.0,128.0,1.0
11598302,23168989,Entire home/apt,Linwood East,3,5.0,4,1.0,49.0,3.0
8463513,43226526,Entire home/apt,Phillipstown,3,3.5,9,5.0,121.0,3.0
504911,2489973,Entire home/apt,Sydenham,79,4.5,6,3.0,94.0,1.0
4822811,2560769,Entire home/apt,Avonhead West,4,4.5,12,5.0,132.0,4.0
3533315,17788647,Entire home/apt,Harewood,3,5.0,4,2.0,146.0,3.0
9174490,28992903,Entire home/apt,Wharenui,6,4.0,6,2.0,112.0,1.0
10505667,28992903,Entire home/apt,Upper Riccarton,7,4.0,3,0.0,90.0,1.0
5512237,28591973,Entire home/apt,Deans Bush,9,5.0,4,2.0,172.0,1.0
1729648,8822525,Entire home/apt,St Albans East,57,4.5,4,2.0,128.0,2.0
5671725,11554768,Entire home/apt,St Albans West,4,4.5,4,2.0,214.0,2.0
3852167,24205506,Entire home/apt,Casebrook,6,3.5,8,4.0,135.0,2.0
12871579,24205506,Entire home/apt,Papanui,3,4.5,6,3.0,142.0,2.0
1729278,398819,Entire home/apt,Waimairi Beach,14,5.0,3,2.0,97.0,3.0
7638994,39570600,Entire home/apt,Lyttelton,3,4.5,4,2.0,259.0,1.0
8194981,43226526,Entire home/apt,St Albans West,12,4.0,4,2.0,68.0,3.0
4206070,24205506,Entire home/apt,St Albans West,10,4.0,4,2.0,128.0,2.0
4680145,24205506,Entire home/apt,Riccarton,16,4.0,6,3.0,142.0,2.0
9189593,47808157,Entire home/apt,Merivale,25,5.0,6,3.0,225.0,1.0
5885688,30567068,Entire home/apt,Moncks Bay,10,5.0,4,2.0,183.0,2.0
5643039,6353005,Entire home/apt,Merivale,11,4.5,4,2.0,142.0,3.0
12073907,64702979,Entire home/apt,Redwood South,3,5.0,12,6.0,187.0,3.0
10454822,40754323,Entire home/apt,Barrington North,8,4.5,4,2.0,128.0,1.0
4077862,13841910,Entire home/apt,Lyttelton,9,4.0,2,1.0,75.0,2.0
2418829,24205506,Entire home/apt,Riccarton,37,4.5,10,4.0,142.0,2.0
6855457,33336899,Private room,Mairehau,14,4.5,3,1.0,74.0,1.0
9518564,49318197,Private room,St Martins,16,4.5,2,1.0,53.0,1.0
1378697,7468316,Entire home/apt,Rapaki Track,31,5.0,3,1.0,109.0,2.0
11716607,62295680,Private room,Sydenham,6,4.5,1,1.0,23.0,2.0
2723640,13938410,Entire home/apt,Cashmere East,106,5.0,3,0.0,108.0,1.0
1625898,8644611,Private room,Fendalton,257,5.0,4,1.0,73.0,1.0
10687700,55207621,Private room,Hawthornden,9,5.0,1,1.0,26.0,1.0
10000208,24205506,Entire home/apt,St Albans West,3,4.5,4,2.0,124.0,2.0
6603327,34549056,Private room,Islington,13,4.5,2,1.0,41.0,1.0
6093000,31620287,Entire home/apt,Merivale,5,4.5,4,2.0,116.0,3.0
6009062,4347870,Private room,Merivale,9,5.0,1,1.0,52.0,1.0
10572734,41500467,Entire home/apt,Edgeware,8,5.0,6,3.0,108.0,3.0
12957037,50694865,Entire home/apt,Merivale,8,4.5,2,0.0,66.0,2.0
5354312,27753734,Entire home/apt,Addington,8,5.0,4,2.0,60.0,3.0
7305004,3305270,Private room,Travis Wetland,58,5.0,6,1.0,52.0,2.0
3415306,5790968,Private room,Barrington North,31,5.0,2,1.0,36.0,2.0
9862911,50161696,Private room,Wigram,39,4.5,2,1.0,26.0,1.0
11570434,57972702,Private room,Avon Loop,28,4.5,2,1.0,45.0,1.0
8846958,11083016,Entire home/apt,Avon Loop,20,4.5,6,2.0,109.0,2.0
11661291,61734192,Entire home/apt,Mairehau,34,5.0,5,3.0,102.0,1.0
10176247,25471419,Entire home/apt,Bryndwr,28,5.0,3,2.0,101.0,1.0
9979153,50142719,Private room,Woolston West,7,4.0,2,1.0,37.0,3.0
12809468,69813010,Private room,Lyttelton,5,4.5,3,1.0,34.0,1.0
3646827,4347870,Private room,Holmwood,44,5.0,2,1.0,68.0,1.0
5906660,30458683,Entire home/apt,Sumner,6,4.5,4,2.0,187.0,2.0
715582,2811582,Entire home/apt,Mt Pleasant,27,5.0,5,3.0,112.0,3.0
11258701,8639464,Entire home/apt,Avon Loop,17,4.5,4,2.0,135.0,2.0
5865806,30458683,Entire home/apt,Sumner,26,5.0,4,2.0,187.0,2.0
3562757,9744873,Entire home/apt,Sydenham,23,5.0,5,2.0,90.0,2.0
7997513,7293977,Entire home/apt,Rutland,26,5.0,6,3.0,105.0,3.0
10104171,51850510,Entire home/apt,Northcote,21,4.5,4,2.0,90.0,2.0
5671421,11554768,Entire home/apt,St Albans West,3,4.5,4,2.0,158.0,3.0
10929392,54922549,Entire home/apt,Mt Pleasant,27,5.0,4,2.0,82.0,2.0
9598521,49678753,Entire home/apt,Oaklands East,4,5.0,2,1.0,67.0,2.0
2868671,5525532,Entire home/apt,Avon Loop,37,5.0,5,3.0,105.0,3.0
10528665,54292480,Entire home/apt,Avon Loop,24,5.0,4,2.0,135.0,2.0
10282667,52886843,Entire home/apt,Linwood,6,5.0,6,3.0,139.0,2.0
7748377,39214866,Entire home/apt,Aorangi,16,5.0,4,2.0,94.0,2.0
7970011,35330353,Entire home/apt,Linwood,73,5.0,4,2.0,135.0,1.0
10550704,54012179,Entire home/apt,Rutland,9,4.5,2,1.0,60.0,3.0
10571065,14612054,Entire home/apt,Avon Loop,5,5.0,4,2.0,135.0,1.0
11698497,62170065,Entire home/apt,Westmorland,4,4.5,6,3.0,90.0,2.0
2352051,10339399,Entire home/apt,Lyttelton,17,5.0,2,1.0,131.0,2.0
5320072,27553515,Entire home/apt,Mt Pleasant,23,5.0,6,3.0,150.0,3.0
9528198,34943562,Entire home/apt,Sydenham,10,4.5,4,2.0,71.0,2.0
